TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2016,4,3,21.0,1.0,5XX ABBOTT ST,Central Business District,492179.9,5458702.23
Theft from Vehicle,2016,8,23,2.0,0.0,24XX W 2ND AVE,Kitsilano,488263.83,5457483.06
Theft from Vehicle,2016,12,3,9.0,20.0,1XX E GEORGIA ST,Central Business District,492742.35,5458433.14
Theft from Vehicle,2016,2,27,0.0,1.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,6,29,15.0,0.0,1XX E GEORGIA ST,Central Business District,492716.02,5458428.68
Theft from Vehicle,2016,10,17,7.0,15.0,1XX E GEORGIA ST,Central Business District,492708.67,5458434.44
Theft from Vehicle,2016,3,23,11.0,28.0,E BROADWAY AVE / MAIN ST,Mount Pleasant,492648.26,5456688.5
Theft from Vehicle,2016,3,23,11.0,30.0,E BROADWAY AVE / MAIN ST,Mount Pleasant,492648.26,5456688.5
Theft from Vehicle,2016,9,9,16.0,30.0,1XX E CORDOVA ST,Central Business District,492695.92,5458839.51
Mischief,2016,12,27,2.0,9.0,5XX ABBOTT ST,Central Business District,492179.83,5458699.21
Theft from Vehicle,2016,6,24,11.0,15.0,1XX E CORDOVA ST,Central Business District,492675.44,5458849.37
Mischief,2016,10,12,16.0,0.0,5XX ABBOTT ST,Central Business District,492179.83,5458699.21
Other Theft,2016,3,7,19.0,21.0,9XX GRANVILLE ST,Central Business District,491093.23,5458542.47
Other Theft,2016,11,19,12.0,2.0,10XX DAVIE ST,West End,490469.94,5458627.08
Theft from Vehicle,2016,2,12,19.0,0.0,20XX BARCLAY ST,West End,489748.44,5459955.37
Vehicle Collision or Pedestrian Struck (with Injury),2016,1,12,17.0,19.0,W BROADWAY AVE / ALBERTA ST,Mount Pleasant,491927.0,5456715.0
Theft from Vehicle,2016,3,4,19.0,0.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Vehicle Collision or Pedestrian Struck (with Injury),2016,1,10,14.0,43.0,W BROADWAY AVE / ALMA ST,West Point Grey,486476.0,5456861.0
Mischief,2016,9,15,9.0,8.0,5XX ABBOTT ST,Central Business District,492179.83,5458699.21
Mischief,2016,9,14,8.0,30.0,5XX ABBOTT ST,Central Business District,492179.83,5458699.21
Mischief,2016,1,15,4.0,0.0,5XX ABBOTT ST,Central Business District,492179.83,5458699.21
Other Theft,2016,12,9,21.0,14.0,10XX DAVIE ST,West End,490469.94,5458627.08
Theft from Vehicle,2016,4,1,9.0,0.0,SELKIRK ST / W 67TH AVE,Marpole,490317.83,5450894.78
Theft from Vehicle,2016,2,15,0.0,0.0,SELKIRK ST / W 70TH AVE,Marpole,490291.57,5450644.42
Theft from Vehicle,2016,7,25,7.0,30.0,SELKIRK ST / W KING EDWARD AVE,Shaughnessy,490393.16,5455164.15
Theft from Vehicle,2016,3,8,17.0,31.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,4,26,7.0,45.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Mischief,2016,7,30,23.0,45.0,40XX KNIGHT ST,Kensington-Cedar Cottage,494475.7,5455098.13
Theft from Vehicle,2016,9,6,2.0,24.0,10XX SMITHE ST,West End,490890.02,5458931.84
Theft from Vehicle,2016,12,26,18.0,0.0,SEMLIN DR / TRIUMPH ST,Grandview-Woodland,495377.42,5459021.01
Theft from Vehicle,2016,5,26,16.0,0.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,11,29,3.0,0.0,SEMLIN DR / VENABLES ST,Grandview-Woodland,495368.89,5458209.04
Theft from Vehicle,2016,6,3,7.0,0.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Mischief,2016,10,20,18.0,0.0,40XX KNIGHT ST,Kensington-Cedar Cottage,494475.69,5455096.93
Theft from Vehicle,2016,8,20,20.0,0.0,E BROADWAY AVE / PRINCE EDWARD ST,Mount Pleasant,493015.28,5456657.21
Theft from Vehicle,2016,11,16,22.0,26.0,1XX W CORDOVA ST,Central Business District,492182.21,5458932.03
Other Theft,2016,11,15,16.0,30.0,10XX COMMERCIAL DR,Grandview-Woodland,494937.48,5458085.2
Theft from Vehicle,2016,2,5,1.0,0.0,24XX W 20TH AVE,Arbutus Ridge,488217.64,5455759.38
Theft from Vehicle,2016,6,16,20.0,1.0,SEYMOUR ST / SMITHE ST,Central Business District,491242.02,5458550.53
Vehicle Collision or Pedestrian Struck (with Injury),2016,10,9,12.0,58.0,W BROADWAY AVE / BLENHEIM ST,Kitsilano,487064.0,5456845.0
Theft from Vehicle,2016,12,22,19.0,0.0,SEYMOUR ST / SMITHE ST,Central Business District,491242.02,5458550.53
Other Theft,2016,3,4,17.0,30.0,9XX GRANVILLE ST,Central Business District,491093.23,5458542.47
Theft from Vehicle,2016,9,8,1.0,48.0,24XX W 1ST AVE,Kitsilano,488369.47,5457578.94
Theft from Vehicle,2016,7,7,19.0,30.0,24XX W 1ST AVE,Kitsilano,488369.47,5457578.94
Theft from Vehicle,2016,5,10,19.0,0.0,24XX W 1ST AVE,Kitsilano,488369.47,5457578.94
Theft from Vehicle,2016,4,16,21.0,30.0,24XX W 1ST AVE,Kitsilano,488369.47,5457578.94
Other Theft,2016,12,15,18.0,45.0,10XX COMMERCIAL DR,Grandview-Woodland,494937.48,5458085.2
Mischief,2016,3,14,8.0,0.0,40XX FRASER ST,Riley Park,493435.09,5455150.8
Vehicle Collision or Pedestrian Struck (with Injury),2016,5,19,11.0,10.0,W BROADWAY AVE / BURRARD ST,Kitsilano,489395.0,5456781.0
Other Theft,2016,2,28,14.0,49.0,9XX GRANVILLE ST,Central Business District,491093.23,5458542.47
Theft from Vehicle,2016,10,23,13.0,30.0,1XX W CORDOVA ST,Central Business District,492177.02,5458933.41
Other Theft,2016,2,13,18.0,54.0,9XX GRANVILLE ST,Central Business District,491093.23,5458542.47
Theft from Vehicle,2016,6,3,19.0,15.0,1XX W CORDOVA ST,Central Business District,492175.59,5458933.79
Other Theft,2016,1,1,11.0,0.0,10XX COMMERCIAL DR,Grandview-Woodland,494946.55,5458077.78
Other Theft,2016,7,8,13.0,40.0,10XX COMMERCIAL DR,Grandview-Woodland,494946.55,5458077.78
Theft from Vehicle,2016,3,31,19.0,0.0,20XX BARCLAY ST,West End,489742.74,5459975.24
Theft from Vehicle,2016,11,10,11.0,35.0,1XX W BROADWAY AVE,Mount Pleasant,492221.31,5456699.52
Theft from Vehicle,2016,6,15,23.0,0.0,20XX BARCLAY ST,West End,489739.54,5459965.17
Mischief,2016,12,24,15.0,2.0,3XX WATER ST,Central Business District,492076.92,5459065.57
Other Theft,2016,8,5,12.0,29.0,10XX E GEORGIA ST,Strathcona,494064.81,5458395.54
Other Theft,2016,1,26,10.0,0.0,10XX GRANVILLE ST,Central Business District,490941.4,5458401.49
Other Theft,2016,3,9,14.0,45.0,10XX GRANVILLE ST,Central Business District,490941.4,5458401.49
Theft from Vehicle,2016,2,5,18.0,0.0,24XX W 16TH AVE,Arbutus Ridge,488327.98,5456075.78
Other Theft,2016,4,30,11.0,41.0,10XX GRANVILLE ST,Central Business District,490941.4,5458401.49
Theft from Vehicle,2016,3,19,22.0,0.0,E BROADWAY AVE / SEMLIN DR,Grandview-Woodland,495345.76,5456614.27
Theft of Bicycle,2016,2,8,8.0,0.0,11XX GILFORD ST,West End,489677.27,5459612.68
Other Theft,2016,5,10,16.0,0.0,6XX GRANVILLE ST,Central Business District,491444.61,5458895.1
Theft of Bicycle,2016,9,26,12.0,40.0,11XX GILFORD ST,West End,489677.27,5459612.68
Theft from Vehicle,2016,6,6,14.0,0.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Break and Enter Residential/Other,2016,10,21,6.0,30.0,16XX E GEORGIA ST,Grandview-Woodland,494818.45,5458421.98
Theft from Vehicle,2016,6,7,9.0,40.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,6,10,13.0,15.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Mischief,2016,7,31,15.0,18.0,20XX E 3RD AVE,Grandview-Woodland,495433.68,5457216.6
Break and Enter Residential/Other,2016,4,8,16.0,16.0,16XX E GEORGIA ST,Grandview-Woodland,494785.55,5458422.52
Other Theft,2016,11,15,16.0,22.0,10XX GRANVILLE ST,Central Business District,490941.4,5458401.49
Other Theft,2016,12,11,23.0,38.0,10XX GRANVILLE ST,Central Business District,490941.4,5458401.49
Vehicle Collision or Pedestrian Struck (with Injury),2016,5,6,18.0,0.0,W BROADWAY AVE / MACKENZIE ST,Kitsilano,487626.0,5456828.0
Theft from Vehicle,2016,8,22,4.0,34.0,1XX W BROADWAY AVE,Mount Pleasant,492192.64,5456700.73
Theft from Vehicle,2016,2,1,2.0,51.0,24XX W 14TH AVE,Kitsilano,488333.68,5456288.15
Theft from Vehicle,2016,8,21,14.0,30.0,24XX W 14TH AVE,Kitsilano,488324.14,5456288.31
Vehicle Collision or Pedestrian Struck (with Injury),2016,2,5,18.0,33.0,W BROADWAY AVE / MANITOBA ST,Mount Pleasant,492227.0,5456703.0
Theft from Vehicle,2016,1,31,17.0,0.0,24XX W 14TH AVE,Kitsilano,488308.24,5456288.58
Mischief,2016,4,10,5.0,9.0,3XX WATER ST,Central Business District,492060.13,5459070.47
Theft from Vehicle,2016,8,28,15.0,50.0,1XX W BROADWAY AVE,Mount Pleasant,492164.28,5456701.93
Theft from Vehicle,2016,8,19,16.0,0.0,1XX W BROADWAY AVE,Mount Pleasant,492164.28,5456701.93
Vehicle Collision or Pedestrian Struck (with Injury),2016,4,5,8.0,24.0,W BROADWAY AVE / OAK ST,Fairview,490787.0,5456745.0
Theft from Vehicle,2016,9,14,0.0,0.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,11,20,15.0,30.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Theft from Vehicle,2016,8,30,12.0,0.0,1XX E CORDOVA ST,Central Business District,492651.19,5458850.22
Mischief,2016,10,11,20.0,16.0,3XX WATER ST,Central Business District,492033.21,5459078.32
Mischief,2016,6,23,11.0,23.0,3XX WATER ST,Central Business District,492032.15,5459078.63
Theft from Vehicle,2016,9,17,2.0,8.0,1XX W 47TH AVE,Oakridge,491942.66,5452782.85
Other Theft,2016,2,13,17.0,46.0,10XX GRANVILLE ST,Central Business District,490945.59,5458405.77
Theft from Vehicle,2016,12,8,13.0,30.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Other Theft,2016,4,17,14.0,56.0,6XX GRANVILLE ST,Central Business District,491444.61,5458895.1
Theft from Vehicle,2016,12,30,11.0,30.0,7XX DUNSMUIR ST,Central Business District,491485.39,5459049.95
Other Theft,2016,10,6,13.0,58.0,10XX GRANVILLE ST,Central Business District,490945.59,5458405.77
Mischief,2016,11,6,1.0,15.0,20XX E 1ST AVE,Grandview-Woodland,495468.86,5457426.52
Theft from Vehicle,2016,9,17,21.0,0.0,24XX W 12TH AVE,Kitsilano,488243.82,5456497.56
Theft from Vehicle,2016,3,3,20.0,15.0,24XX STEPHENS ST,Kitsilano,487893.95,5456917.44
Vehicle Collision or Pedestrian Struck (with Injury),2016,6,2,17.0,43.0,W BROADWAY AVE / WATERLOO ST,Kitsilano,486916.0,5456849.0
Theft from Vehicle,2016,11,6,3.0,25.0,1XX E CORDOVA ST,Central Business District,492641.78,5458841.4
Theft from Vehicle,2016,3,29,20.0,0.0,24XX STEPHENS ST,Kitsilano,487893.46,5456895.49
Theft from Vehicle,2016,1,13,22.0,0.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,1,13,18.0,45.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,1,13,18.0,30.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,1,13,18.0,0.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,1,13,17.0,30.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,1,13,16.0,30.0,24XX STEPHENS ST,Kitsilano,487892.13,5456835.16
Theft from Vehicle,2016,6,15,11.0,16.0,24XX ST LAWRENCE ST,Renfrew-Collingwood,495999.72,5454439.96
Theft from Vehicle,2016,4,7,12.0,30.0,1XX E CORDOVA ST,Central Business District,492633.55,5458841.69
Other Theft,2016,11,6,19.0,4.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,11,12,6.0,42.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,11,29,0.0,16.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,9,27,19.0,50.0,8XX GRANVILLE ST,Central Business District,491245.22,5458707.37
Vehicle Collision or Pedestrian Struck (with Injury),2016,12,20,18.0,35.0,W CORDOVA ST / HOWE ST,Central Business District,491719.0,5459323.0
Theft from Vehicle,2016,5,12,13.0,0.0,24XX ST GEORGE ST,Mount Pleasant,493239.32,5456742.33
Theft from Vehicle,2016,1,15,21.0,55.0,11XX RICHARDS ST,Central Business District,491075.32,5458241.0
Theft from Vehicle,2016,12,10,20.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,11,3,18.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,10,30,20.0,15.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,10,11,18.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,5,30,9.0,20.0,W GEORGIA ST / BEATTY ST,Central Business District,491835.0,5458445.0
Theft from Vehicle,2016,7,4,15.0,30.0,24XX ST CATHERINES ST,Mount Pleasant,493792.61,5456664.19
Theft from Vehicle,2016,3,12,20.0,30.0,24XX ST CATHERINES ST,Mount Pleasant,493792.61,5456664.19
Theft from Vehicle,2016,9,30,19.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,9,30,11.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Other Theft,2016,7,15,20.0,39.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Theft from Vehicle,2016,9,13,3.0,48.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,11,30,9.0,15.0,E CORDOVA ST / GLEN DR,Strathcona,494088.35,5458798.8
Other Theft,2016,9,5,12.0,0.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,12,18,22.0,30.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Theft from Vehicle,2016,8,29,16.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,8,18,19.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,8,9,18.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,1,11,14.0,56.0,W GEORGIA ST / BROUGHTON ST,West End,490675.0,5459591.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,2,27,21.0,18.0,W GEORGIA ST / BROUGHTON ST,West End,490675.0,5459591.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,5,22,12.0,42.0,W GEORGIA ST / BROUGHTON ST,West End,490675.0,5459591.0
Theft from Vehicle,2016,10,6,20.0,0.0,24XX SE MARINE DR,Killarney,495895.13,5450475.63
Theft from Vehicle,2016,8,7,12.0,11.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,6,1,17.0,0.0,7XX DUNSMUIR ST,Central Business District,491511.64,5459023.68
Theft from Vehicle,2016,8,5,22.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Other Theft,2016,8,6,9.0,11.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Theft from Vehicle,2016,8,5,20.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,8,1,2.0,59.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,7,28,19.0,45.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,7,3,7.0,53.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,7,1,16.0,33.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,6,17,21.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,1,2,15.0,58.0,W GEORGIA ST / BUTE ST,West End,490885.0,5459383.0
Theft from Vehicle,2016,6,13,15.0,38.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,4,5,9.0,0.0,5XX THURLOW ST,Central Business District,491230.84,5459418.0
Other Theft,2016,1,4,14.0,10.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Theft from Vehicle,2016,6,11,1.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,6,27,18.0,30.0,24XX QUEBEC ST,Mount Pleasant,492505.97,5456756.54
Break and Enter Residential/Other,2016,2,25,4.0,30.0,16XX E 6TH AVE,Grandview-Woodland,494830.61,5456932.79
Theft from Vehicle,2016,5,29,11.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,5,23,1.0,49.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,4,8,8.0,19.0,W GEORGIA ST / GILFORD ST,West End,490164.0,5460105.0
Theft from Vehicle,2016,5,22,23.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,5,5,4.0,30.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,3,18,4.0,55.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Theft from Vehicle,2016,1,7,18.0,0.0,1XX E CORDOVA ST,Central Business District,492585.36,5458852.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,3,19,14.0,4.0,W GEORGIA ST / GRANVILLE ST,Central Business District,491408.0,5458864.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,4,10,12.0,2.0,W GEORGIA ST / GRANVILLE ST,Central Business District,491408.0,5458864.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,5,22,14.0,20.0,W GEORGIA ST / GRANVILLE ST,Central Business District,491408.0,5458864.0
Theft from Vehicle,2016,1,6,6.0,30.0,E CORDOVA ST / GORE AVE,Strathcona,492902.28,5458837.77
Theft from Vehicle,2016,12,1,17.0,20.0,24XX PRINCE EDWARD ST,Mount Pleasant,493024.72,5456745.52
Other Theft,2016,2,1,12.0,0.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Vehicle Collision or Pedestrian Struck (with Injury),2016,1,28,17.0,35.0,W GEORGIA ST / HOMER ST,Central Business District,491620.0,5458653.0
Theft from Vehicle,2016,2,11,8.0,13.0,E CORDOVA ST / HAWKS AVE,Strathcona,493664.67,5458814.06
Other Theft,2016,2,20,0.0,0.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Theft from Vehicle,2016,4,8,7.0,36.0,E CORDOVA ST / HAWKS AVE,Strathcona,493664.67,5458814.06
Other Theft,2016,4,13,17.0,35.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Theft from Vehicle,2016,6,23,20.0,0.0,24XX PRINCE EDWARD ST,Mount Pleasant,493024.72,5456745.52
Theft from Vehicle,2016,4,2,21.0,30.0,24XX PRINCE EDWARD ST,Mount Pleasant,493015.5,5456744.31
Other Theft,2016,6,17,18.0,4.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,6,21,17.0,40.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,12,22,13.0,21.0,18XX W 57TH AVE,Kerrisdale,489106.53,5451860.77
Other Theft,2016,6,23,15.0,29.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Theft from Vehicle,2016,6,6,3.0,30.0,24XX POINT GREY RD,Kitsilano,488362.27,5457868.04
Other Theft,2016,5,28,15.0,28.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Other Theft,2016,6,26,19.0,20.0,10XX GRANVILLE ST,Central Business District,490954.23,5458401.52
Theft from Vehicle,2016,8,29,18.0,0.0,24XX POINT GREY RD,Kitsilano,488319.16,5457871.68
Other Theft,2016,7,10,7.0,37.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,4,12,16.0,57.0,6XX GRANVILLE ST,Central Business District,491444.61,5458895.1
Other Theft,2016,4,11,15.0,10.0,6XX GRANVILLE ST,Central Business District,491444.61,5458895.1
Other Theft,2016,4,8,14.0,30.0,6XX GRANVILLE ST,Central Business District,491444.61,5458895.1
Theft from Vehicle,2016,12,23,23.0,0.0,11XX RICHELIEU AVE,Shaughnessy,490604.32,5455932.51
Mischief,2016,4,11,10.0,30.0,5XX W 10TH AVE,Fairview,491629.98,5456610.43
Other Theft,2016,7,13,23.0,3.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Other Theft,2016,7,14,16.0,32.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Mischief,2016,7,18,17.0,0.0,20XX BEACH AVE,West End,489358.98,5459781.04
Theft from Vehicle,2016,1,14,22.0,0.0,1XX W 26TH AVE,Riley Park,492105.76,5455014.58
Other Theft,2016,11,3,11.0,34.0,10XX GRANVILLE ST,Central Business District,490967.64,5458415.23
Other Theft,2016,2,25,11.0,53.0,10XX GRANVILLE ST,Central Business District,490968.89,5458416.52
Theft from Vehicle,2016,6,7,20.0,0.0,E CORDOVA ST / JACKSON AVE,Strathcona,493208.28,5458829.1
Theft from Vehicle,2016,10,22,21.0,0.0,E CORDOVA ST / MAIN ST,Strathcona,492754.02,5458842.06
Theft from Vehicle,2016,2,8,14.0,0.0,1XX W 22ND AVE,Riley Park,492179.29,5455361.08
Theft from Vehicle,2016,11,24,22.0,37.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Vehicle Collision or Pedestrian Struck (with Injury),2016,4,17,0.0,0.0,W GEORGIA ST / SEYMOUR ST,Central Business District,491480.0,5458792.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,7,2,3.0,30.0,W GEORGIA ST / SEYMOUR ST,Central Business District,491480.0,5458792.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,10,27,13.0,59.0,W GEORGIA ST / THURLOW ST,West End,491045.0,5459226.0
Theft from Vehicle,2016,11,5,7.0,45.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Mischief,2016,7,13,8.0,51.0,5XX VERNON DR,Strathcona,494244.37,5458584.76
Theft from Vehicle,2016,11,2,4.0,48.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Vehicle Collision or Pedestrian Struck (with Injury),2016,2,11,20.0,27.0,W HASTINGS ST / ABBOTT ST,Central Business District,492203.0,5458810.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,10,29,9.0,49.0,W HASTINGS ST / ABBOTT ST,Central Business District,492203.0,5458810.0
Vehicle Collision or Pedestrian Struck (with Injury),2016,12,28,21.0,50.0,W HASTINGS ST / ABBOTT ST,Central Business District,492203.0,5458810.0
Theft from Vehicle,2016,10,3,8.0,0.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Theft from Vehicle,2016,7,8,19.0,10.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Theft from Vehicle,2016,7,3,10.0,2.0,1XX E CORDOVA ST,Central Business District,492580.55,5458852.69
Mischief,2016,12,23,18.0,6.0,5XX RICHARDS ST,Central Business District,491773.22,5458943.64
Mischief,2016,8,3,8.0,49.0,5XX RICHARDS ST,Central Business District,491773.22,5458943.64
Vehicle Collision or Pedestrian Struck (with Injury),2016,4,23,14.0,59.0,W HASTINGS ST / CARRALL ST,Central Business District,492412.0,5458751.0
Other Theft,2016,5,13,21.0,59.0,23XX CAMBIE ST,Mount Pleasant,491656.42,5456901.55
Theft from Vehicle,2016,12,26,17.0,51.0,1XX E CORDOVA ST,Central Business District,492574.64,5458843.75
